rollout/ep_len_mean,time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/clip_range,train/learning_rate,train/clip_fraction,train/explained_variance,train/value_loss,train/policy_gradient_loss,train/entropy_loss,train/loss,train/n_updates,train/approx_kl
369.16,151,939,505.67781597999993,618496,658,0.1,0.0003,0.17003173828125,0.976513683795929,14.498940747976302,-0.0029953299657790922,-1.5219528127461672,6.850435256958008,3000,0.0034272117
368.68,152,945,506.27658159999993,622592,658,0.1,0.0003,0.16046142578125,0.9712144136428833,15.889276033639907,-0.003600752323836787,-1.531307539716363,6.106302261352539,3020,0.0030274335
373.1,153,951,514.7777865200001,626688,658,0.1,0.0003,0.16243896484375,0.9735475778579712,16.512239450216292,-0.0034584894143335986,-1.5364207874983549,7.144659042358398,3040,0.0028557733
369.69,154,957,515.95888674,630784,659,0.1,0.0003,0.12998046875,0.7925355434417725,161.5479268193245,-0.0037512609640543816,-1.5049159649759531,55.37108612060547,3060,0.0036948738
372.89,155,963,511.79746883,634880,659,0.1,0.0003,0.13587646484375,0.7946577072143555,167.73158420324324,-0.004959869867889211,-1.5209444388747215,66.73619842529297,3080,0.0027109524
367.45,156,968,509.62751764,638976,659,0.1,0.0003,0.11468505859375,0.7371382713317871,231.24179425239564,-0.004290293313533766,-1.511367479711771,69.6973876953125,3100,0.0019647866
363.63,157,974,505.2014674699999,643072,659,0.1,0.0003,0.1623046875,0.7971729636192322,138.27625780105592,-0.002703205194120528,-1.508724247664213,43.661739349365234,3120,0.0037056722
358.14,158,981,503.19135431,647168,659,0.1,0.0003,0.136083984375,0.8419048190116882,123.78889519572257,-0.0044235787165234795,-1.5087773118168115,11.313526153564453,3140,0.0025955718
355.9,159,987,505.13530453999994,651264,659,0.1,0.0003,0.147705078125,0.786328911781311,170.90147656202316,-0.0051252753801236395,-1.501980898529291,127.57183837890625,3160,0.0021131663
353.97,160,992,504.92606105,655360,659,0.1,0.0003,0.1972900390625,0.958897054195404,18.008332914114,-0.0030290409580629785,-1.5139098703861236,7.727398872375488,3180,0.005010416
354.44,161,998,504.81940222,659456,660,0.1,0.0003,0.200634765625,0.9700801372528076,16.167568451166154,-0.003457039114437066,-1.5089358046650887,7.870455265045166,3200,0.005171927
357.23,162,1004,508.57373302,663552,660,0.1,0.0003,0.15035400390625,0.9637980461120605,18.345669648051263,-0.005270394589388161,-1.4969943802803756,8.153787612915039,3220,0.003160846
362.75,163,1015,518.0455618499999,667648,657,0.1,0.0003,0.172509765625,0.9721927642822266,15.760152804851533,-0.004127944263018435,-1.5018127512186765,6.682827949523926,3240,0.0041218735
363.36,164,1021,520.9734664800001,671744,657,0.1,0.0003,0.13509521484375,0.9724810719490051,18.33969926536083,-0.0027285529373330063,-1.4664559718221426,8.522961616516113,3260,0.0025381448
367.0,165,1027,523.1399678399999,675840,657,0.1,0.0003,0.16995849609375,0.9766713976860046,15.701282680034637,-0.004434837133157998,-1.4906841520220042,6.944635391235352,3280,0.0047286917
373.57,166,1032,529.90350992,679936,658,0.1,0.0003,0.1415283203125,0.8494236469268799,157.43819991350173,-0.0036411366083484607,-1.5004742383956908,30.899009704589844,3300,0.0029251631
376.48,167,1039,532.9352248,684032,658,0.1,0.0003,0.1455810546875,0.9670290350914001,17.218260610103606,-0.0025686247550765983,-1.4472209207713604,6.530853748321533,3320,0.0026022363
380.93,168,1045,531.9991869099999,688128,658,0.1,0.0003,0.14619140625,0.8011088371276855,155.95883355140685,-0.0030750176483707037,-1.48028464615345,131.6442413330078,3340,0.0032793041
381.97,169,1051,531.8902819499999,692224,658,0.1,0.0003,0.13367919921875,0.963798463344574,16.027890530228614,-0.003970300798391691,-1.4975923825055362,6.2182393074035645,3360,0.0036981772
383.25,170,1056,533.3710689300001,696320,658,0.1,0.0003,0.1656494140625,0.9751911163330078,14.998296663165092,-0.0025519592614728025,-1.447133431583643,6.8123602867126465,3380,0.0031488321
382.69,171,1062,533.9480803,700416,658,0.1,0.0003,0.1406982421875,0.9728392958641052,17.533404824137687,-0.0035617488629213767,-1.4529949717223645,8.400066375732422,3400,0.0029147733
383.57,172,1068,534.44889882,704512,659,0.1,0.0003,0.17635498046875,0.9721934199333191,14.760864108800888,-0.00481804188384558,-1.4647111553698777,5.792068958282471,3420,0.004758994
386.66,173,1075,533.55578144,708608,658,0.1,0.0003,0.11761474609375,0.9708752632141113,18.858872842788696,-0.003548228542058496,-1.5053261894732715,6.441229820251465,3440,0.0026868118
386.63,174,1081,536.6907779300001,712704,658,0.1,0.0003,0.15755615234375,0.9714195728302002,17.65084250867367,-0.002998971576744225,-1.4705277394503355,8.50406265258789,3460,0.0026088404
378.39,175,1087,536.05530893,716800,659,0.1,0.0003,0.1293212890625,0.9739577174186707,16.105675691366194,-0.0028416367364116012,-1.4494911294430495,6.007378101348877,3480,0.0028444538
377.05,176,1093,539.33857038,720896,659,0.1,0.0003,0.1661376953125,0.9646873474121094,14.602417281270027,-0.004846817983707297,-1.3989557400345802,5.519198417663574,3500,0.004252623
371.62,177,1099,538.6821985500001,724992,659,0.1,0.0003,0.13565673828125,0.9802312850952148,11.879349246621132,-0.0034634142230061116,-1.4223201468586921,5.111296653747559,3520,0.0029197116
369.83,178,1105,539.5632546699999,729088,659,0.1,0.0003,0.16680908203125,0.9793902635574341,11.178416945040226,-0.0030882984909112567,-1.386997103691101,5.393490314483643,3540,0.0033152227
367.72,179,1111,539.34523068,733184,659,0.1,0.0003,0.16741943359375,0.9782653450965881,12.606783846020699,-0.0035280610572954174,-1.4175594381988048,5.798214912414551,3560,0.004803329
364.74,180,1122,540.2077491699999,737280,657,0.1,0.0003,0.13653564453125,0.9797311425209045,11.64662070274353,-0.003795300373167265,-1.390810550376773,5.001014232635498,3580,0.002626954
358.76,181,1128,540.6674020700001,741376,657,0.1,0.0003,0.15484619140625,0.9820581674575806,11.330429714918136,-0.003957689963135636,-1.4093713589012622,5.326021671295166,3600,0.004584538
357.25,182,1134,540.48201196,745472,657,0.1,0.0003,0.16556396484375,0.976105809211731,14.132586431503295,-0.0036983765683544336,-1.3993643764406443,6.317055702209473,3620,0.0027854645
360.23,183,1140,539.71774812,749568,657,0.1,0.0003,0.13704833984375,0.9692704081535339,15.489407861232758,-0.0041737418330740185,-1.4356254525482655,6.637050628662109,3640,0.0024796315
363.72,184,1146,537.84253696,753664,657,0.1,0.0003,0.13115234375,0.977573812007904,13.62974038720131,-0.0030914046539692206,-1.454355563223362,4.806967258453369,3660,0.0029805347
364.75,185,1152,534.80905328,757760,657,0.1,0.0003,0.16695556640625,0.8329744338989258,156.69886084198953,-0.002911065865191631,-1.3709978960454463,64.26306915283203,3680,0.0028811055
367.39,186,1157,535.1514598,761856,658,0.1,0.0003,0.11298828125,0.8449085354804993,126.78649109005929,-0.0029454611183609815,-1.4202602237462998,20.031747817993164,3700,0.0028377352
364.9,187,1163,534.71609485,765952,658,0.1,0.0003,0.1516357421875,0.9674652218818665,14.31315995156765,-0.004044711242750054,-1.4034758538007737,4.840578079223633,3720,0.003609147
365.66,188,1169,534.7545219,770048,658,0.1,0.0003,0.1272216796875,0.9799720048904419,12.337769094109536,-0.0034277237740752754,-1.3748993642628193,6.610689163208008,3740,0.0025540446
365.88,189,1175,529.01676243,774144,658,0.1,0.0003,0.1489990234375,0.9785812497138977,13.565023151040076,-0.0032660963996022476,-1.3924270071089269,5.224761009216309,3760,0.004071551
367.78,190,1182,528.0666375699999,778240,658,0.1,0.0003,0.14892578125,0.8099782466888428,170.59809153079988,-0.0032828566050739027,-1.4251258101314306,218.205322265625,3780,0.0032165889
366.58,191,1188,527.8677654600001,782336,658,0.1,0.0003,0.15931396484375,0.9724323749542236,15.844473069906234,-0.0021794499720272143,-1.4060236372053623,5.356952667236328,3800,0.0026147375
360.69,192,1194,528.09106629,786432,658,0.1,0.0003,0.14322509765625,0.9776508212089539,12.252013482153416,-0.0025916785016306676,-1.423013773560524,6.109475612640381,3820,0.0031059156
359.79,193,1199,530.3273686,790528,658,0.1,0.0003,0.1667236328125,0.977997899055481,12.599260586500169,-0.004851322536705993,-1.4102846637368203,5.064858913421631,3840,0.0033670142
360.77,194,1205,533.9032554300001,794624,659,0.1,0.0003,0.16666259765625,0.9795475006103516,12.12185841500759,-0.003208750181511277,-1.4502329189330339,5.113362789154053,3860,0.0024420484
357.87,195,1211,527.9284924,798720,659,0.1,0.0003,0.11590576171875,0.9782277345657349,14.142982935905456,-0.0028109201612096513,-1.4379057448357344,6.09260368347168,3880,0.002519336
360.62,196,1221,528.0476884100001,802816,657,0.1,0.0003,0.08912353515625,0.7877731919288635,170.83559831380845,-0.0034549110598163678,-1.4297313284128905,110.59681701660156,3900,0.0021580243
